2025-08-11 06:25:10,054 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 06:25:16,083 [INFO] app: embedding.py: ✅ 컬렉션 'embedding_test' 준비 완료
2025-08-11 06:25:18,229 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 06:25:18,231 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (2개):
2025-08-11 06:25:18,232 [INFO] agent.document_processing.clear_collection:   1. embedding_test
2025-08-11 06:25:18,232 [INFO] agent.document_processing.clear_collection:   2. Booking_master
2025-08-11 08:29:06,867 [DEBUG] app: app.py: Log data requested, returning 226 filtered log lines
2025-08-11 08:29:11,872 [DEBUG] app: app.py: Log data requested, returning 226 filtered log lines
2025-08-11 08:29:16,868 [DEBUG] app: app.py: Log data requested, returning 226 filtered log lines
2025-08-11 08:29:21,861 [DEBUG] app: app.py: Log data requested, returning 226 filtered log lines
2025-08-11 08:29:26,865 [DEBUG] app: app.py: Log data requested, returning 226 filtered log lines
2025-08-11 08:29:41,864 [DEBUG] app: app.py: Log data requested, returning 225 filtered log lines
2025-08-11 08:30:28,561 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 08:30:28,561 [ERROR] app: embedding.py: ❌ 컬렉션 생성 실패: name 'collection_name' is not defined
2025-08-11 08:30:30,143 [DEBUG] app: app.py: Log data requested, returning 226 filtered log lines
2025-08-11 08:30:31,325 [DEBUG] app: app.py: Log data requested, returning 226 filtered log lines
2025-08-11 08:30:33,173 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:30:33,174 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (1개):
2025-08-11 08:30:33,175 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:30:33,178 [DEBUG] app: app.py: Log data requested, returning 229 filtered log lines
2025-08-11 08:30:33,266 [DEBUG] app: app.py: Log data requested, returning 229 filtered log lines
2025-08-11 08:30:33,270 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:30:33,272 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (1개):
2025-08-11 08:30:33,273 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:30:33,393 [DEBUG] app: app.py: Log data requested, returning 232 filtered log lines
2025-08-11 08:30:33,398 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:30:33,400 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (1개):
2025-08-11 08:30:33,400 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:30:35,414 [ERROR] app: ❌ 컬렉션 정보 가져오기 실패: Object of type coroutine is not JSON serializable
2025-08-11 08:30:38,398 [DEBUG] app: app.py: Log data requested, returning 236 filtered log lines
2025-08-11 08:30:39,019 [DEBUG] python_multipart.multipart: Calling on_part_begin with no data
2025-08-11 08:30:39,019 [DEBUG] python_multipart.multipart: Calling on_header_field with data[36:55]
2025-08-11 08:30:39,020 [DEBUG] python_multipart.multipart: Calling on_header_value with data[57:125]
2025-08-11 08:30:39,020 [DEBUG] python_multipart.multipart: Calling on_header_end with no data
2025-08-11 08:30:39,020 [DEBUG] python_multipart.multipart: Calling on_header_field with data[127:139]
2025-08-11 08:30:39,020 [DEBUG] python_multipart.multipart: Calling on_header_value with data[141:206]
2025-08-11 08:30:39,020 [DEBUG] python_multipart.multipart: Calling on_header_end with no data
2025-08-11 08:30:39,020 [DEBUG] python_multipart.multipart: Calling on_headers_finished with no data
2025-08-11 08:30:39,021 [DEBUG] python_multipart.multipart: Calling on_part_data with data[0:9391]
2025-08-11 08:30:39,021 [DEBUG] python_multipart.multipart: Calling on_part_end with no data
2025-08-11 08:30:39,021 [DEBUG] python_multipart.multipart: Calling on_part_begin with no data
2025-08-11 08:30:39,021 [DEBUG] python_multipart.multipart: Calling on_header_field with data[9429:9448]
2025-08-11 08:30:39,021 [DEBUG] python_multipart.multipart: Calling on_header_value with data[9450:9483]
2025-08-11 08:30:39,021 [DEBUG] python_multipart.multipart: Calling on_header_end with no data
2025-08-11 08:30:39,021 [DEBUG] python_multipart.multipart: Calling on_headers_finished with no data
2025-08-11 08:30:39,022 [DEBUG] python_multipart.multipart: Calling on_part_data with data[9487:9501]
2025-08-11 08:30:39,022 [DEBUG] python_multipart.multipart: Calling on_part_end with no data
2025-08-11 08:30:39,022 [DEBUG] python_multipart.multipart: Calling on_end with no data
2025-08-11 08:30:39,022 [INFO] app: ✅ /api/v1/agent/excel_rag_generator 엔드포인트 호출 시작 (컬렉션: Booking_master)
2025-08-11 08:30:39,028 [INFO] app: 📄 엑셀 파일 로드 완료: bookingmaster_raganswer_test.xlsx, 9개 행
2025-08-11 08:30:39,029 [INFO] app: 💬 RAG 에이전트 호출: '타선사 신규 Booking 생성하는 프로세스 알려주세요' (컬렉션: Booking_master)
2025-08-11 08:30:39,342 [INFO] app: embedding.py: ✅ 컬렉션 'Booking_master' 재초기화 완료
2025-08-11 08:30:39,518 [INFO] app: embedding.py: 🔍 검색 결과 (컬렉션: Booking_master): 3개 중 3개가 임계값(0.2) 이상
2025-08-11 08:30:39,518 [INFO] app: embedding.py:   - 유사도: 0.831, 텍스트: 2. BOOKING
2.3. Booking Master
2.3.1. Booking Mast...
2025-08-11 08:30:39,518 [INFO] app: embedding.py:   - 유사도: 0.831, 텍스트: 2. BOOKING
2.6. Booking Split
1) Navigation
Custom...
2025-08-11 08:30:39,518 [INFO] app: embedding.py:   - 유사도: 0.827, 텍스트: 2. BOOKING
2.7. e-Booking & SI Process
3) Work Pro...
2025-08-11 08:30:44,614 [INFO] app: 💡 RAG 답변 수신
2025-08-11 08:30:44,615 [INFO] app: 💬 RAG 에이전트 호출: '여러 경로(E-Service, EDI, E-mail)로 접수 된 Booking 생성하는 프로세스 알려줘' (컬렉션: Booking_master)
2025-08-11 08:30:44,806 [INFO] app: embedding.py: 🔍 검색 결과 (컬렉션: Booking_master): 3개 중 3개가 임계값(0.2) 이상
2025-08-11 08:30:44,806 [INFO] app: embedding.py:   - 유사도: 0.831, 텍스트: 2. BOOKING
2.7. e-Booking & SI Process
3) Work Pro...
2025-08-11 08:30:44,806 [INFO] app: embedding.py:   - 유사도: 0.822, 텍스트: 2. BOOKING
2.3. Booking Master
2.3.1. Booking Mast...
2025-08-11 08:30:44,806 [INFO] app: embedding.py:   - 유사도: 0.821, 텍스트: 2. BOOKING
2.14. Transmit Booking Fax/Email/EDI
2....
2025-08-11 08:30:47,735 [INFO] app: 💡 RAG 답변 수신
2025-08-11 08:30:47,736 [INFO] app: 💬 RAG 에이전트 호출: 'E-S/I(Shipping instruction) Upload 프로세스 알려줘' (컬렉션: Booking_master)
2025-08-11 08:30:47,803 [INFO] app: embedding.py: 🔍 검색 결과 (컬렉션: Booking_master): 3개 중 3개가 임계값(0.2) 이상
2025-08-11 08:30:47,803 [INFO] app: embedding.py:   - 유사도: 0.836, 텍스트: 2. BOOKING
2.7. e-Booking & SI Process
3) Work Pro...
2025-08-11 08:30:47,803 [INFO] app: embedding.py:   - 유사도: 0.814, 텍스트: 2. BOOKING
2.8. Door Move (Inland Haulage) Booking...
2025-08-11 08:30:47,804 [INFO] app: embedding.py:   - 유사도: 0.814, 텍스트: 2. BOOKING
2.7. e-Booking & SI Process
5) Button E...
2025-08-11 08:30:51,676 [INFO] app: 💡 RAG 답변 수신
2025-08-11 08:30:51,676 [INFO] app: 💬 RAG 에이전트 호출: '생성 된 Booking List 를 확인 하는 방법을 알려주세요.' (컬렉션: Booking_master)
2025-08-11 08:30:51,760 [INFO] app: embedding.py: 🔍 검색 결과 (컬렉션: Booking_master): 3개 중 3개가 임계값(0.2) 이상
2025-08-11 08:30:51,761 [INFO] app: embedding.py:   - 유사도: 0.823, 텍스트: 2. BOOKING
2.6. Booking Split
1) Navigation
Custom...
2025-08-11 08:30:51,761 [INFO] app: embedding.py:   - 유사도: 0.812, 텍스트: 2. BOOKING
2.3. Booking Master
2.3.2. Copy Booking...
2025-08-11 08:30:51,761 [INFO] app: embedding.py:   - 유사도: 0.811, 텍스트: 2. BOOKING

## 25. 6. 10. 오후 1:42...
2025-08-11 08:30:53,569 [INFO] app: 💡 RAG 답변 수신
2025-08-11 08:30:53,570 [INFO] app: 💬 RAG 에이전트 호출: 'Container No. Attach 되는(또는 하는) 절차를 알려주세요.' (컬렉션: Booking_master)
2025-08-11 08:30:53,641 [INFO] app: embedding.py: 🔍 검색 결과 (컬렉션: Booking_master): 3개 중 3개가 임계값(0.2) 이상
2025-08-11 08:30:53,642 [INFO] app: embedding.py:   - 유사도: 0.810, 텍스트: 2. BOOKING
2.11. Special Cargo
2.11.4. Break Bulk ...
2025-08-11 08:30:53,642 [INFO] app: embedding.py:   - 유사도: 0.794, 텍스트: 2. BOOKING
2.11. Special Cargo
2.11.1. Dangerous (...
2025-08-11 08:30:53,642 [INFO] app: embedding.py:   - 유사도: 0.789, 텍스트: 2. BOOKING
2.9. Container Information
4) Item Expl...
2025-08-11 08:30:58,209 [INFO] app: 💡 RAG 답변 수신
2025-08-11 08:30:58,210 [INFO] app: 💬 RAG 에이전트 호출: 'VGM 정보를 Update 하는 방법을 알려 줘' (컬렉션: Booking_master)
2025-08-11 08:30:58,295 [INFO] app: embedding.py: 🔍 검색 결과 (컬렉션: Booking_master): 3개 중 3개가 임계값(0.2) 이상
2025-08-11 08:30:58,296 [INFO] app: embedding.py:   - 유사도: 0.784, 텍스트: 2. BOOKING
2.16. VGM Dashboard
3) Work Process
Inp...
2025-08-11 08:30:58,296 [INFO] app: embedding.py:   - 유사도: 0.779, 텍스트: 2. BOOKING
2.16. VGM Dashboard
1) Navigation
Custo...
2025-08-11 08:30:58,296 [INFO] app: embedding.py:   - 유사도: 0.763, 텍스트: 2. BOOKING
2.3. Booking Master
2.3.1. Booking Mast...
2025-08-11 08:31:01,866 [INFO] app: 💡 RAG 답변 수신
2025-08-11 08:31:01,866 [INFO] app: 💬 RAG 에이전트 호출: 'Vessel 또는 Port를 일괄 수정 하는 방법을 알려줘' (컬렉션: Booking_master)
2025-08-11 08:31:01,949 [INFO] app: embedding.py: 🔍 검색 결과 (컬렉션: Booking_master): 3개 중 3개가 임계값(0.2) 이상
2025-08-11 08:31:01,950 [INFO] app: embedding.py:   - 유사도: 0.783, 텍스트: 2. BOOKING
2.3. Booking Master
2.3.1. Booking Mast...
2025-08-11 08:31:01,950 [INFO] app: embedding.py:   - 유사도: 0.783, 텍스트: 2. BOOKING
2.3. Booking Master
2.3.3. Vessel SKD &...
2025-08-11 08:31:01,950 [INFO] app: embedding.py:   - 유사도: 0.770, 텍스트: 2. BOOKING
2.16. VGM Dashboard
3) Work Process
Inp...
2025-08-11 08:31:04,858 [INFO] app: 💡 RAG 답변 수신
2025-08-11 08:31:04,858 [INFO] app: 💬 RAG 에이전트 호출: '위험물 선적 승인 요청 방법을 알려주세요.' (컬렉션: Booking_master)
2025-08-11 08:31:04,940 [INFO] app: embedding.py: 🔍 검색 결과 (컬렉션: Booking_master): 3개 중 3개가 임계값(0.2) 이상
2025-08-11 08:31:04,940 [INFO] app: embedding.py:   - 유사도: 0.764, 텍스트: 2. BOOKING

## 25. 6. 10. 오후 1:42...
2025-08-11 08:31:04,940 [INFO] app: embedding.py:   - 유사도: 0.756, 텍스트: 2. BOOKING
2.6. Booking Split
1) Navigation
Custom...
2025-08-11 08:31:04,940 [INFO] app: embedding.py:   - 유사도: 0.756, 텍스트: 2. BOOKING
2.11. Special Cargo
2.11.1. Dangerous (...
2025-08-11 08:31:09,437 [INFO] app: 💡 RAG 답변 수신
2025-08-11 08:31:09,438 [INFO] app: 💬 RAG 에이전트 호출: 'Awkward Cargo 선적 승인 요청 방법을 알려주세요.' (컬렉션: Booking_master)
2025-08-11 08:31:09,518 [INFO] app: embedding.py: 🔍 검색 결과 (컬렉션: Booking_master): 3개 중 3개가 임계값(0.2) 이상
2025-08-11 08:31:09,518 [INFO] app: embedding.py:   - 유사도: 0.867, 텍스트: 2. BOOKING
2.11. Special Cargo
2.11.3. Awkward (Re...
2025-08-11 08:31:09,518 [INFO] app: embedding.py:   - 유사도: 0.845, 텍스트: 2. BOOKING
2.11. Special Cargo
2.11.3. Awkward (Re...
2025-08-11 08:31:09,519 [INFO] app: embedding.py:   - 유사도: 0.842, 텍스트: 2. BOOKING
2.11. Special Cargo
2.11.3. Awkward (Re...
2025-08-11 08:31:12,806 [INFO] app: 💡 RAG 답변 수신
2025-08-11 08:31:12,808 [INFO] app: ✅ 모든 질문에 대한 답변 생성 및 'answer' 컬럼 추가 완료
2025-08-11 08:31:12,820 [INFO] app: 💾 결과 파일 저장 완료: /app/docs/save_result/answer/result_bookingmaster_raganswer_test.xlsx
2025-08-11 08:31:12,828 [INFO] app: 📥 Excel RAG 파일 다운로드 요청: result_bookingmaster_raganswer_test.xlsx
2025-08-11 08:31:12,831 [DEBUG] app: app.py: Log data requested, returning 232 filtered log lines
2025-08-11 08:31:12,834 [DEBUG] app: app.py: Log data requested, returning 231 filtered log lines
2025-08-11 08:31:12,839 [DEBUG] app: app.py: Log data requested, returning 231 filtered log lines
2025-08-11 08:31:12,845 [DEBUG] app: app.py: Log data requested, returning 230 filtered log lines
2025-08-11 08:31:12,851 [DEBUG] app: app.py: Log data requested, returning 229 filtered log lines
2025-08-11 08:31:12,856 [DEBUG] app: app.py: Log data requested, returning 228 filtered log lines
2025-08-11 08:31:13,401 [DEBUG] app: app.py: Log data requested, returning 227 filtered log lines
2025-08-11 08:31:18,398 [DEBUG] app: app.py: Log data requested, returning 227 filtered log lines
2025-08-11 08:31:23,398 [DEBUG] app: app.py: Log data requested, returning 226 filtered log lines
2025-08-11 08:31:28,408 [DEBUG] app: app.py: Log data requested, returning 225 filtered log lines
2025-08-11 08:31:33,395 [DEBUG] app: app.py: Log data requested, returning 224 filtered log lines
2025-08-11 08:31:38,401 [DEBUG] app: app.py: Log data requested, returning 223 filtered log lines
2025-08-11 08:31:43,415 [DEBUG] app: app.py: Log data requested, returning 223 filtered log lines
2025-08-11 08:31:48,401 [DEBUG] app: app.py: Log data requested, returning 222 filtered log lines
2025-08-11 08:31:53,404 [DEBUG] app: app.py: Log data requested, returning 221 filtered log lines
2025-08-11 08:31:58,397 [DEBUG] app: app.py: Log data requested, returning 220 filtered log lines
2025-08-11 08:32:03,399 [DEBUG] app: app.py: Log data requested, returning 219 filtered log lines
2025-08-11 08:32:08,403 [DEBUG] app: app.py: Log data requested, returning 219 filtered log lines
2025-08-11 08:32:13,403 [DEBUG] app: app.py: Log data requested, returning 218 filtered log lines
2025-08-11 08:32:18,404 [DEBUG] app: app.py: Log data requested, returning 217 filtered log lines
2025-08-11 08:32:23,398 [DEBUG] app: app.py: Log data requested, returning 216 filtered log lines
2025-08-11 08:32:28,397 [DEBUG] app: app.py: Log data requested, returning 215 filtered log lines
2025-08-11 08:32:33,403 [DEBUG] app: app.py: Log data requested, returning 215 filtered log lines
2025-08-11 08:32:38,400 [DEBUG] app: app.py: Log data requested, returning 214 filtered log lines
2025-08-11 08:32:43,405 [DEBUG] app: app.py: Log data requested, returning 213 filtered log lines
2025-08-11 08:32:48,397 [DEBUG] app: app.py: Log data requested, returning 212 filtered log lines
2025-08-11 08:32:53,401 [DEBUG] app: app.py: Log data requested, returning 211 filtered log lines
2025-08-11 08:32:58,396 [DEBUG] app: app.py: Log data requested, returning 211 filtered log lines
2025-08-11 08:33:03,404 [DEBUG] app: app.py: Log data requested, returning 210 filtered log lines
2025-08-11 08:33:08,403 [DEBUG] app: app.py: Log data requested, returning 209 filtered log lines
2025-08-11 08:33:13,403 [DEBUG] app: app.py: Log data requested, returning 208 filtered log lines
2025-08-11 08:33:18,397 [DEBUG] app: app.py: Log data requested, returning 207 filtered log lines
2025-08-11 08:33:23,398 [DEBUG] app: app.py: Log data requested, returning 207 filtered log lines
2025-08-11 08:33:28,401 [DEBUG] app: app.py: Log data requested, returning 206 filtered log lines
2025-08-11 08:33:33,403 [DEBUG] app: app.py: Log data requested, returning 205 filtered log lines
2025-08-11 08:33:38,398 [DEBUG] app: app.py: Log data requested, returning 204 filtered log lines
2025-08-11 08:33:43,861 [DEBUG] app: app.py: Log data requested, returning 203 filtered log lines
2025-08-11 08:33:48,861 [DEBUG] app: app.py: Log data requested, returning 202 filtered log lines
2025-08-11 08:33:53,857 [DEBUG] app: app.py: Log data requested, returning 202 filtered log lines
2025-08-11 08:33:58,859 [DEBUG] app: app.py: Log data requested, returning 202 filtered log lines
2025-08-11 08:34:03,858 [DEBUG] app: app.py: Log data requested, returning 202 filtered log lines
2025-08-11 08:34:08,857 [DEBUG] app: app.py: Log data requested, returning 202 filtered log lines
2025-08-11 08:34:13,861 [DEBUG] app: app.py: Log data requested, returning 202 filtered log lines
2025-08-11 08:34:18,861 [DEBUG] app: app.py: Log data requested, returning 202 filtered log lines
2025-08-11 08:34:23,860 [DEBUG] app: app.py: Log data requested, returning 202 filtered log lines
2025-08-11 08:34:33,865 [DEBUG] app: app.py: Log data requested, returning 202 filtered log lines
2025-08-11 08:34:38,855 [DEBUG] app: app.py: Log data requested, returning 202 filtered log lines
